3.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.200000000000000000e+01,3.400000000000000000e+01,3.000000000000000000e+00
6.000000000000000000e+00,9.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,2.400000000000000000e+01,4.900000000000000000e+01,5.000000000000000000e+00
1.800000000000000000e+01,1.600000000000000000e+01,1.600000000000000000e+01,1.200000000000000000e+01,3.600000000000000000e+01,1.120000000000000000e+02,1.000000000000000000e+01
2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,9.000000000000000000e+00,4.000000000000000000e+00
2.300000000000000000e+01,2.100000000000000000e+01,2.500000000000000000e+01,1.000000000000000000e+01,3.900000000000000000e+01,9.500000000000000000e+01,1.000000000000000000e+01
9.000000000000000000e+01,1.160000000000000000e+02,1.310000000000000000e+02,5.700000000000000000e+01,2.360000000000000000e+02,6.640000000000000000e+02,4.700000000000000000e+01
2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,1.700000000000000000e+01,1.000000000000000000e+00
