epoch,accuracy,auc,loss,lr,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.3519124388694763,0.7407593131065369,1.7904990911483765,0.001,0.4287019968032837,0.11801711469888687,0.47429436445236206,0.8108410835266113,1.4764364957809448,0.669623076915741,0.15221774578094482
